epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,13.715674506293404,71.51569408840604,1.4862656858232286,0.8190897173351712,0.09999999999999999,0.08563582764731513,250.62121073404947,-1,,,,,,,,
1,8,-1,,,,,,,,-1,1.0,13.72772741317749,85.48152923583984,1.488441526889801,0.7080098390579224,0.1,0.08275191187858583,242.38241577148438
1,8,-1,13.7376037173801,71.28597513834636,1.4928116665946112,0.7448810603883531,0.09999999999999999,0.08312047455045912,235.57572258843317,-1,,,,,,,,
2,8,-1,,,,,,,,-1,2.0,13.790212154388428,85.11388778686523,1.4802221059799194,0.6170181632041931,0.1,0.0810972183942795,223.8690414428711
2,8,-1,13.77454556359185,70.01978641086154,1.4700392617119684,0.6917843222618103,0.09999999999999999,0.08032908704545764,223.7015635172526,-1,,,,,,,,
3,8,-1,,,,,,,,-1,3.0,13.804366111755371,83.63854598999023,1.4568588137626648,0.6226421296596527,0.1,0.07504713833332062,223.50324249267578
3,8,-1,13.797510464986166,69.02881071302626,1.448775635825263,0.6595925158924527,0.09999999999999999,0.0783068233066135,216.27190823025174,-1,,,,,,,,
4,8,-1,,,,,,,,-1,4.0,13.848114013671875,82.6983470916748,1.4432812929153442,0.5082810968160629,0.1,0.07338238656520843,199.71934509277344
4,8,-1,13.805884997049967,68.12982771131728,1.4501383437050714,0.5786552826563517,0.09999999999999999,0.07486759622891744,199.1917724609375,-1,,,,,,,,
5,8,-1,,,,,,,,-1,5.0,13.882823467254639,81.94730758666992,1.421974539756775,0.5118725895881653,0.1,0.07034934759140016,199.69698333740234
5,8,-1,13.844095336066353,67.15187030368381,1.4313300848007202,0.5163991649945577,0.09999999999999999,0.0717645479573144,185.77889506022134,-1,,,,,,,,
6,8,-1,,,,,,,,-1,6.0,13.875167846679688,80.77900886535645,1.4114753603935242,0.4871627390384674,0.1,0.06899329423904418,193.56719207763672
6,8,-1,13.868793593512642,66.26458104451497,1.4252030584547255,0.4746352301703559,0.09999999999999999,0.06978803343243069,176.55541144476996,-1,,,,,,,,
7,8,-1,,,,,,,,-1,7.0,13.878059387207031,79.88149452209473,1.4032379984855652,0.44721247255802155,0.1,0.06803871691226959,184.67332458496094
7,8,-1,13.85393926832411,65.23717710706923,1.425246795018514,0.449326044983334,0.09999999999999999,0.06705484986305238,170.44862365722656,-1,,,,,,,,
8,8,-1,,,,,,,,-1,8.0,13.871882438659668,79.1443099975586,1.4033054113388062,0.38784658908843994,0.1,0.06505306363105774,172.05387115478516
8,8,-1,13.845304807027182,64.5600937737359,1.4117174810833402,0.41540637612342834,0.09999999999999999,0.06619277132882012,162.96458265516492,-1,,,,,,,,
9,8,-1,,,,,,,,-1,9.0,13.814491271972656,78.34724998474121,1.3888460397720337,0.3752841651439667,0.1,0.06472470760345458,168.67214965820312
9,8,-1,13.848160849677193,63.85181681315104,1.4071514076656766,0.3737928635544247,0.09999999999999999,0.06431832313537598,153.93001810709634,-1,,,,,,,,
10,8,-1,,,,,,,,-1,10.0,13.806737899780273,77.96749114990234,1.392717957496643,0.3610527217388153,0.1,0.06430986523628235,165.4417953491211
10,8,-1,13.820107777913412,63.087869008382164,1.3946411609649658,0.35823168688350254,0.09999999999999999,0.06342776417732238,150.0123816596137,-1,,,,,,,,
